Company,Product,Gross,Issue,Issue Year,Size,Issue Date,Invoice Number,Invoice Amount,Invoice Date,Commissioned Rep
Coast General Contractors,Santa Ynez Valley Star,30.0000,Nov A,2023,Biz Directory,11/7/2023 12:00:00 AM,2023-27292,30.0000,04/11/2023,Kaleb Rich-Harris
Coast General Contractors,Santa Ynez Valley Star,30.0000,Nov B,2023,Biz Directory,11/21/2023 12:00:00 AM,2023-27293,30.0000,04/11/2023,Kaleb Rich-Harris
Coast General Contractors,Santa Ynez Valley Star,30.0000,Dec A,2023,Biz Directory,12/5/2023 12:00:00 AM,2023-27294,30.0000,04/11/2023,Kaleb Rich-Harris
Coast General Contractors,Santa Ynez Valley Star,30.0000,Dec B,2023,Biz Directory,12/19/2023 12:00:00 AM,2023-27295,30.0000,04/11/2023,Kaleb Rich-Harris
Coast General Contractors,Santa Ynez Valley Star,30.0000,Jan A,2024,Biz Directory,1/2/2024 12:00:00 AM,2023-27450,30.0000,04/11/2023,Kaleb Rich-Harris
Coast General Contractors,Santa Ynez Valley Star,30.0000,Jan B,2024,Biz Directory,1/16/2024 12:00:00 AM,2023-27451,30.0000,04/11/2023,Kaleb Rich-Harris
Coast General Contractors,Santa Ynez Valley Star,30.0000,Feb A,2024,Biz Directory,2/6/2024 12:00:00 AM,2023-27452,30.0000,04/11/2023,Kaleb Rich-Harris
Coast General Contractors,Santa Ynez Valley Star,30.0000,Feb B,2024,Biz Directory,2/20/2024 12:00:00 AM,2023-27453,30.0000,04/11/2023,Kaleb Rich-Harris
Coast General Contractors,Santa Ynez Valley Star,30.0000,March A,2024,Biz Directory,3/5/2024 12:00:00 AM,2023-27454,30.0000,04/11/2023,Kaleb Rich-Harris
Coast General Contractors,Santa Ynez Valley Star,30.0000,March B,2024,Biz Directory,3/19/2024 12:00:00 AM,2023-27455,30.0000,04/11/2023,Kaleb Rich-Harris
Coast General Contractors,Santa Ynez Valley Star,30.0000,April A,2024,Biz Directory,4/2/2024 12:00:00 AM,2023-27456,30.0000,04/11/2023,Kaleb Rich-Harris
Coast General Contractors,Santa Ynez Valley Star,30.0000,April B,2024,Biz Directory,4/16/2024 12:00:00 AM,2023-27457,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Hills Credit Union,Paso Robles Press,629.0000,Feb 2,2023,1/2 Page,2/2/2023 12:00:00 AM,2023-11031,629.0000,02/01/2023,Dana McGraw
Coast Hills Credit Union,Paso Robles Press,629.0000,Feb 9,2023,1/2 Page,2/9/2023 12:00:00 AM,2023-11074,629.0000,02/01/2023,Dana McGraw
Coast Hills Credit Union,Atascadero News,629.0000,Feb 2,2023,1/2 Page,2/2/2023 12:00:00 AM,2023-12193,629.0000,02/01/2023,Dana McGraw
Coast Hills Credit Union,Atascadero News,629.0000,Feb 9,2023,1/2 Page,2/9/2023 12:00:00 AM,2023-12238,629.0000,02/01/2023,Dana McGraw
Coast Hills Credit Union,Atascadero News,319.0000,October 6,2022,1/4 S,10/6/2022 12:00:00 AM,2022-17304,319.0000,12/31/2022,Dana McGraw
Coast Hills Credit Union,Paso Robles Press,319.0000,October 6,2022,1/4 S,10/6/2022 12:00:00 AM,2022-17510,319.0000,12/31/2022,Dana McGraw
Coast Hills Credit Union,Atascadero News,629.0000,November 10,2022,1/2 Page H,11/10/2022 12:00:00 AM,2022-26611,629.0000,12/31/2022,Dana McGraw
Coast Hills Credit Union,Atascadero News,629.0000,November 17,2022,1/2 Page H,11/17/2022 12:00:00 AM,2022-26613,629.0000,12/31/2022,Dana McGraw
Coast Hills Credit Union,Atascadero News,629.0000,September 15,2022,1/2 Page H,9/15/2022 12:00:00 AM,2022-26617,629.0000,12/31/2022,Dana McGraw
Coast Hills Credit Union,Paso Robles Press,629.0000,November 10,2022,1/2 Page H,11/10/2022 12:00:00 AM,2022-26646,629.0000,12/31/2022,Dana McGraw
Coast Hills Credit Union,Paso Robles Press,629.0000,November 17,2022,1/2 Page H,11/17/2022 12:00:00 AM,2022-26647,629.0000,12/31/2022,Dana McGraw
Coast Hills Credit Union,Paso Robles Press,629.0000,September 15,2022,1/2 Page H,9/15/2022 12:00:00 AM,2022-26653,629.0000,12/31/2022,Dana McGraw
Coast Jay Services,Atascadero News,75.0000,Sep 5,2024,Fictitious Business Name - New Filing,9/5/2024 12:00:00 AM,2024-47560,75.0000,08/30/2024,Cami Martin
"Coast Linen, LLC",Paso Robles Press,75.0000,Nov 14,2024,Fictitious Business Name - New Filing,11/14/2024 12:00:00 AM,2024-48765,75.0000,11/12/2024,Cami Martin
Coast Pain And Spine Institute,Atascadero News,75.0000,Feb 22,2024,Fictitious Business Name - New Filing,2/22/2024 12:00:00 AM,2024-40298,75.0000,02/16/2024,Cami Martin
Coast Plumbing Solutions,Santa Ynez Valley Star,57.0000,April A,2022,1/12 V,4/1/2022 12:00:00 AM,2022-25967,57.0000,12/31/2022,Amberly Lahr
Coast Plumbing Solutions,Santa Ynez Valley Star,57.0000,August A,2022,1/12 V,8/1/2022 12:00:00 AM,2022-25974,57.0000,12/31/2022,Amberly Lahr
Coast Plumbing Solutions,Santa Ynez Valley Star,57.0000,December A,2022,1/12 V,12/1/2022 12:00:00 AM,2022-25984,57.0000,12/31/2022,Amberly Lahr
Coast Plumbing Solutions,Santa Ynez Valley Star,57.0000,February A,2022,1/12 V,2/1/2022 12:00:00 AM,2022-25993,57.0000,12/31/2022,Amberly Lahr
Coast Plumbing Solutions,Santa Ynez Valley Star,57.0000,July A,2022,1/12 V,7/1/2022 12:00:00 AM,2022-26005,57.0000,12/31/2022,Amberly Lahr
Coast Plumbing Solutions,Santa Ynez Valley Star,57.0000,June A,2022,1/12 V,6/1/2022 12:00:00 AM,2022-26016,57.0000,12/31/2022,Amberly Lahr
Coast Plumbing Solutions,Santa Ynez Valley Star,57.0000,March A,2022,1/12 V,3/1/2022 12:00:00 AM,2022-26025,57.0000,12/31/2022,Amberly Lahr
Coast Plumbing Solutions,Santa Ynez Valley Star,57.0000,May A,2022,1/12 V,5/1/2022 12:00:00 AM,2022-26034,57.0000,12/31/2022,Amberly Lahr
Coast Plumbing Solutions,Santa Ynez Valley Star,57.0000,November A,2022,1/12 V,11/1/2022 12:00:00 AM,2022-26055,57.0000,12/31/2022,Amberly Lahr
Coast Plumbing Solutions,Santa Ynez Valley Star,57.0000,October A,2022,1/12 V,10/1/2022 12:00:00 AM,2022-26061,57.0000,12/31/2022,Amberly Lahr
Coast Plumbing Solutions,Santa Ynez Valley Star,57.0000,September A,2022,1/12 V,9/1/2022 12:00:00 AM,2022-26067,57.0000,12/31/2022,Amberly Lahr
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Apr A,2023,Biz Directory,4/4/2023 12:00:00 AM,2023-27458,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Apr B,2023,Biz Directory,4/18/2023 12:00:00 AM,2023-27459,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,May A,2023,Biz Directory,5/2/2023 12:00:00 AM,2023-27460,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,May B,2023,Biz Directory,5/16/2023 12:00:00 AM,2023-27461,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Jun A,2023,Biz Directory,6/6/2023 12:00:00 AM,2023-27462,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Jun B,2023,Biz Directory,6/20/2023 12:00:00 AM,2023-27463,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Jul A,2023,Biz Directory,7/4/2023 12:00:00 AM,2023-27464,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Jul B,2023,Biz Directory,7/18/2023 12:00:00 AM,2023-27465,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Aug A,2023,Biz Directory,8/1/2023 12:00:00 AM,2023-27466,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Aug B,2023,Biz Directory,8/15/2023 12:00:00 AM,2023-27467,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Sep A,2023,Biz Directory,9/5/2023 12:00:00 AM,2023-27468,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Sep B,2023,Biz Directory,9/19/2023 12:00:00 AM,2023-27469,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Oct A,2023,Biz Directory,10/3/2023 12:00:00 AM,2023-27470,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Oct B,2023,Biz Directory,10/17/2023 12:00:00 AM,2023-27471,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Nov A,2023,Biz Directory,11/7/2023 12:00:00 AM,2023-27472,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Nov B,2023,Biz Directory,11/21/2023 12:00:00 AM,2023-27473,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Dec A,2023,Biz Directory,12/5/2023 12:00:00 AM,2023-27474,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Dec B,2023,Biz Directory,12/19/2023 12:00:00 AM,2023-27475,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Jan A,2024,Biz Directory,1/2/2024 12:00:00 AM,2023-27476,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Jan B,2024,Biz Directory,1/16/2024 12:00:00 AM,2023-27477,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Feb A,2024,Biz Directory,2/6/2024 12:00:00 AM,2023-27478,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,Feb B,2024,Biz Directory,2/20/2024 12:00:00 AM,2023-27479,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,March A,2024,Biz Directory,3/5/2024 12:00:00 AM,2023-27480,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,March B,2024,Biz Directory,3/19/2024 12:00:00 AM,2023-27481,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,April A,2024,Biz Directory,4/2/2024 12:00:00 AM,2023-27482,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Plumbing Solutions,Santa Ynez Valley Star,30.0000,April B,2024,Biz Directory,4/16/2024 12:00:00 AM,2023-27483,30.0000,04/11/2023,Kaleb Rich-Harris
Coast Realty,Morro Bay Life,599.0000,April,2022,Full Page,4/1/2022 12:00:00 AM,2022-22395,599.0000,12/31/2022,Christie Coyes
Coast Realty,Morro Bay Life,599.0000,August,2022,Full Page,8/1/2022 12:00:00 AM,2022-22398,599.0000,12/31/2022,Christie Coyes
Coast Realty,Morro Bay Life,599.0000,December,2022,Full Page,12/1/2022 12:00:00 AM,2022-22401,599.0000,12/31/2022,Christie Coyes
Coast Realty,Morro Bay Life,599.0000,February,2022,Full Page,2/1/2022 12:00:00 AM,2022-22404,599.0000,12/31/2022,Christie Coyes
Coast Realty,Morro Bay Life,599.0000,January,2022,Full Page,1/1/2022 12:00:00 AM,2022-22407,599.0000,12/31/2022,Christie Coyes
Coast Realty,Morro Bay Life,599.0000,July,2022,Full Page,7/1/2022 12:00:00 AM,2022-22410,599.0000,12/31/2022,Christie Coyes
Coast Realty,Morro Bay Life,599.0000,June,2022,Full Page,5/1/2022 12:00:00 AM,2022-22414,599.0000,12/31/2022,Christie Coyes
Coast Realty,Morro Bay Life,599.0000,March,2022,Full Page,3/1/2022 12:00:00 AM,2022-22418,599.0000,12/31/2022,Christie Coyes
Coast Realty,Morro Bay Life,599.0000,June,2022,Full Page,5/1/2022 12:00:00 AM,2022-22422,599.0000,12/31/2022,Christie Coyes
Coast Realty,Morro Bay Life,599.0000,November,2022,Full Page,11/1/2022 12:00:00 AM,2022-22425,599.0000,12/31/2022,Christie Coyes
Coast Realty,Morro Bay Life,599.0000,October,2022,Full Page,10/1/2022 12:00:00 AM,2022-22428,599.0000,12/31/2022,Christie Coyes
Coast Realty,Morro Bay Life,599.0000,September,2022,Full Page,9/1/2022 12:00:00 AM,2022-22431,599.0000,12/31/2022,Christie Coyes
Coast Realty,Morro Bay Life,499.0000,April,2021,Full Page,4/1/2021 12:00:00 AM,2022-22523,499.0000,12/31/2022,Cami Martin
Coast Realty,Morro Bay Life,499.0000,August,2021,Full Page,8/1/2021 12:00:00 AM,2022-22526,499.0000,12/31/2022,Cami Martin
Coast Realty,Morro Bay Life,499.0000,December,2021,Full Page,12/1/2021 12:00:00 AM,2022-22529,499.0000,12/31/2022,Cami Martin
Coast Realty,Morro Bay Life,499.0000,February,2021,Full Page,2/1/2021 12:00:00 AM,2022-22532,499.0000,12/31/2022,Cami Martin
Coast Realty,Morro Bay Life,499.0000,January,2021,Full Page,1/1/2021 12:00:00 AM,2022-22535,499.0000,12/31/2022,Cami Martin
Coast Realty,Morro Bay Life,499.0000,July,2021,Full Page,7/1/2021 12:00:00 AM,2022-22538,499.0000,12/31/2022,Cami Martin
Coast Realty,Morro Bay Life,499.0000,June,2021,Full Page,5/1/2021 12:00:00 AM,2022-22541,499.0000,12/31/2022,Cami Martin
Coast Realty,Morro Bay Life,499.0000,March,2021,Full Page,3/1/2021 12:00:00 AM,2022-22544,499.0000,12/31/2022,Cami Martin
Coast Realty,Morro Bay Life,499.0000,June,2021,Full Page,5/1/2021 12:00:00 AM,2022-22547,499.0000,12/31/2022,Cami Martin
Coast Realty,Morro Bay Life,499.0000,November,2021,Full Page,11/1/2021 12:00:00 AM,2022-22550,499.0000,12/31/2022,Cami Martin
Coast Realty,Morro Bay Life,499.0000,October,2021,Full Page,10/1/2021 12:00:00 AM,2022-22553,499.0000,12/31/2022,Cami Martin
Coast Realty,Morro Bay Life,499.0000,September,2021,Full Page,9/1/2021 12:00:00 AM,2022-22556,499.0000,12/31/2022,Cami Martin
Coast Realty,Morro Bay Life,849.0000,Nov,2025,Full Page,11/1/2025 12:00:00 AM,2025-58179,849.0000,10/21/2025,Dana McGraw
Coast Realty - Doug Riddel,Morro Bay Life,449.0000,November,2021,1/4 S,11/1/2021 12:00:00 AM,2022-17195,449.0000,12/31/2022,Dana McGraw
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Apr A,2023,Biz Directory,4/4/2023 12:00:00 AM,2023-11687,30.0000,04/13/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Apr B,2023,Biz Directory,4/18/2023 12:00:00 AM,2023-11699,30.0000,04/13/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Aug A,2023,Biz Directory,8/1/2023 12:00:00 AM,2023-11710,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Aug B,2023,Biz Directory,8/15/2023 12:00:00 AM,2023-11720,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Dec A,2023,Biz Directory,12/5/2023 12:00:00 AM,2023-11730,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Dec B,2023,Biz Directory,12/19/2023 12:00:00 AM,2023-11738,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Feb B,2023,1/12 H,2/21/2023 12:00:00 AM,2023-11766,30.0000,02/01/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Jul A,2023,Biz Directory,7/4/2023 12:00:00 AM,2023-11813,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Jul B,2023,Biz Directory,7/18/2023 12:00:00 AM,2023-11824,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Jun A,2023,Biz Directory,6/6/2023 12:00:00 AM,2023-11837,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Jun B,2023,Biz Directory,6/20/2023 12:00:00 AM,2023-11848,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Mar A,2023,1/12 H,3/7/2023 12:00:00 AM,2023-11861,30.0000,03/29/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Mar B,2023,1/12 H,3/21/2023 12:00:00 AM,2023-11872,30.0000,03/29/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,May A,2023,Biz Directory,5/2/2023 12:00:00 AM,2023-11886,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,May B,2023,Biz Directory,5/16/2023 12:00:00 AM,2023-11897,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Nov A,2023,Biz Directory,11/7/2023 12:00:00 AM,2023-11908,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Nov B,2023,Biz Directory,11/21/2023 12:00:00 AM,2023-11917,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Oct A,2023,Biz Directory,10/3/2023 12:00:00 AM,2023-11928,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Oct B,2023,Biz Directory,10/17/2023 12:00:00 AM,2023-11937,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Sep A,2023,Biz Directory,9/5/2023 12:00:00 AM,2023-11948,30.0000,04/15/2023,Kaleb Rich-Harris
Coast Steel Buildings,Santa Ynez Valley Star,30.0000,Sep B,2023,Biz Directory,9/19/2023 12:00:00 AM,2023-11958,30.0000,04/15/2023,Kaleb Rich-Harris
Coast to Coast Pest Control,Atascadero News Magazine,148.5000,November,2021,1/8,11/1/2021 12:00:00 AM,2022-18679,148.5000,12/31/2022,Nicholas Mattson
Coast to Coast Pest Control,Paso Robles Magazine,207.0000,November,2021,1/8,11/1/2021 12:00:00 AM,2022-18948,207.0000,12/31/2022,Nicholas Mattson
Coast Veterinary Clinic,Morro Bay Life,449.0000,June,2021,1/4 S,5/1/2021 12:00:00 AM,2022-17174,449.0000,12/31/2022,Dana McGraw
Coast Veterinary Clinic,Morro Bay Life,449.0000,June,2022,1/4 S,5/1/2022 12:00:00 AM,2022-17178,449.0000,12/31/2022,Dana McGraw
"Coastal 35 Consulting, Inc.",Atascadero News,75.0000,Aug 8,2024,Fictitious Business Name - New Filing,8/8/2024 12:00:00 AM,2024-46969,75.0000,08/01/2024,Cami Martin
Coastal Clean Car Laundry And Pet,Paso Robles Press,75.0000,Mar 14,2024,Fictitious Business Name - New Filing,3/14/2024 12:00:00 AM,2024-40785,75.0000,03/05/2024,Cami Martin
Coastal Community Counseling,Atascadero News,60.0000,Nov 23,2023,Fictitious Business Name - New Filing,11/23/2023 12:00:00 AM,2023-35988,60.0000,11/19/2023,Lukas Johnson
Coastal Cowboy Realty,The Malibu Times,350.0000,Feb 16,2023,6x2 Strip,2/16/2023 12:00:00 AM,2023-14586,350.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Feb 16,2023,2x4,2/16/2023 12:00:00 AM,2023-14587,0.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,350.0000,Feb 2,2023,6x2 Strip,2/2/2023 12:00:00 AM,2023-14619,350.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Feb 2,2023,2x4,2/2/2023 12:00:00 AM,2023-14620,0.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,350.0000,Feb 23,2023,6x2 Strip,2/23/2023 12:00:00 AM,2023-14649,350.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Feb 23,2023,2x4,2/23/2023 12:00:00 AM,2023-14650,0.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Feb 9,2023,6x2 Strip,2/9/2023 12:00:00 AM,2023-14680,0.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Feb 9,2023,2x4,2/9/2023 12:00:00 AM,2023-14681,0.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,350.0000,Jan 12,2023,6x2 Strip,1/12/2023 12:00:00 AM,2023-14710,350.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Jan 12,2023,2x4,1/12/2023 12:00:00 AM,2023-14711,0.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,350.0000,Jan 19,2023,6x2 Strip,1/19/2023 12:00:00 AM,2023-14740,350.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Jan 19,2023,2x4,1/19/2023 12:00:00 AM,2023-14741,0.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,350.0000,Jan 26,2023,6x2 Strip,1/26/2023 12:00:00 AM,2023-14773,350.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Jan 26,2023,2x4,1/26/2023 12:00:00 AM,2023-14774,0.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Jan 5,2023,6x2 Strip,1/5/2023 12:00:00 AM,2023-14802,0.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Jan 5,2023,2x4,1/5/2023 12:00:00 AM,2023-14803,0.0000,02/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Mar 16,2023,6x2 Strip,3/16/2023 12:00:00 AM,2023-14908,0.0000,03/29/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Mar 16,2023,2x4,3/16/2023 12:00:00 AM,2023-14909,0.0000,03/29/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,350.0000,Mar 2,2023,6x2 Strip,3/2/2023 12:00:00 AM,2023-14926,350.0000,03/29/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Mar 2,2023,2x4,3/2/2023 12:00:00 AM,2023-14927,0.0000,03/29/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,350.0000,Mar 23,2023,6x2 Strip,3/23/2023 12:00:00 AM,2023-14947,350.0000,05/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Mar 23,2023,2x4,3/23/2023 12:00:00 AM,2023-14948,0.0000,03/29/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,350.0000,Mar 9,2023,6x2 Strip,3/9/2023 12:00:00 AM,2023-14975,350.0000,05/01/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,Mar 9,2023,2x4,3/9/2023 12:00:00 AM,2023-14976,0.0000,03/29/2023,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,April 14,2022,2x4,4/14/2022 12:00:00 AM,2022-19851,0.0000,12/31/2022,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,April 21,2022,2x4,4/21/2022 12:00:00 AM,2022-19853,0.0000,12/31/2022,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,April 28,2022,2x4,4/28/2022 12:00:00 AM,2022-19855,0.0000,12/31/2022,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,April 7,2022,2x4,4/7/2022 12:00:00 AM,2022-19858,0.0000,12/31/2022,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,August 11,2022,2x4,8/11/2022 12:00:00 AM,2022-19860,0.0000,12/31/2022,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,August 18,2022,2x4,8/18/2022 12:00:00 AM,2022-19862,0.0000,12/31/2022,Nicholas Mattson
Coastal Cowboy Realty,The Malibu Times,0.0000,August 25,2022,2x4,8/25/2022 12:00:00 AM,2022-19864,0.0000,12/31/2022,Nicholas Mattson
