Company,Product,Gross,Issue,Issue Year,Size,Issue Date,Invoice Number,Invoice Amount,Invoice Date,Commissioned Rep
A Heavenly Home,Paso Robles Press,150.0000,Dec 28,2023,Shell 3,12/28/2023 12:00:00 AM,2023-10969,150.0000,12/01/2023,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,Feb 23,2023,Shell 3,2/23/2023 12:00:00 AM,2023-11038,150.0000,02/01/2023,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,Jan 26,2023,Shell 3,1/26/2023 12:00:00 AM,2023-11115,150.0000,02/01/2023,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,Jul 27,2023,Shell 3,7/27/2023 12:00:00 AM,2023-11170,150.0000,07/17/2023,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,Jun 22,2023,Shell 3,6/22/2023 12:00:00 AM,2023-11225,150.0000,06/30/2023,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,Mar 23,2023,Shell 3,3/23/2023 12:00:00 AM,2023-11343,150.0000,03/29/2023,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,May 25,2023,Shell 3,5/25/2023 12:00:00 AM,2023-11421,150.0000,05/20/2023,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,Nov 23,2023,Shell 3,11/23/2023 12:00:00 AM,2023-11473,150.0000,11/20/2023,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,Oct 26,2023,Shell 3,10/26/2023 12:00:00 AM,2023-11536,150.0000,10/03/2023,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,Sep 28,2023,Shell 3,9/28/2023 12:00:00 AM,2023-11587,150.0000,09/19/2023,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,Apr 27,2023,Shell 3,4/27/2023 12:00:00 AM,2022-12005,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,Aug 24,2023,Shell 3,8/24/2023 12:00:00 AM,2023-12063,0.0000,08/25/2023,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,Dec 28,2023,Shell 3,12/28/2023 12:00:00 AM,2023-12130,0.0000,12/01/2023,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,Feb 23,2023,Shell 3,2/23/2023 12:00:00 AM,2023-12200,0.0000,02/01/2023,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,Jan 26,2023,Shell 3,1/26/2023 12:00:00 AM,2023-12276,0.0000,02/01/2023,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,Jul 27,2023,Shell 3,7/27/2023 12:00:00 AM,2023-12333,0.0000,07/17/2023,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,Jun 22,2023,Shell 3,6/22/2023 12:00:00 AM,2023-12393,0.0000,06/30/2023,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,Mar 23,2023,Shell 3,3/23/2023 12:00:00 AM,2023-12513,0.0000,03/29/2023,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,May 25,2023,Shell 3,5/25/2023 12:00:00 AM,2023-12594,0.0000,05/20/2023,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,Nov 23,2023,Shell 3,11/23/2023 12:00:00 AM,2023-12651,0.0000,11/20/2023,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,Oct 26,2023,Shell 3,10/26/2023 12:00:00 AM,2023-12717,0.0000,10/03/2023,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,Sep 28,2023,Shell 3,9/28/2023 12:00:00 AM,2023-12771,0.0000,09/19/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,Apr,2023,1/4 S,4/1/2023 12:00:00 AM,2023-12806,150.0000,03/29/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,Aug,2023,1/4 S,8/1/2023 12:00:00 AM,2023-12841,150.0000,07/10/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,Dec,2023,1/4 S,12/1/2023 12:00:00 AM,2023-12867,150.0000,10/27/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,February,2023,1/4 S,2/1/2023 12:00:00 AM,2023-12900,150.0000,02/01/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,January,2023,1/4 S,1/1/2023 12:00:00 AM,2023-12941,150.0000,02/01/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,Jul,2023,1/4 S,7/1/2023 12:00:00 AM,2023-12972,150.0000,06/08/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,Jun,2023,1/4 S,6/1/2023 12:00:00 AM,2023-13003,150.0000,05/10/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,March,2023,1/4 S,3/1/2023 12:00:00 AM,2023-13039,150.0000,03/29/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,May,2023,1/4 S,5/1/2023 12:00:00 AM,2023-13113,150.0000,04/16/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,Nov,2023,1/4 S,11/1/2023 12:00:00 AM,2023-13143,150.0000,10/03/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,Oct,2023,1/4 S,10/1/2023 12:00:00 AM,2023-13170,150.0000,09/06/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,Sep,2023,1/4 S,9/1/2023 12:00:00 AM,2023-13196,150.0000,08/07/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,April,2022,1/4 S,4/1/2022 12:00:00 AM,2022-17560,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,August,2022,1/4 S,8/1/2022 12:00:00 AM,2022-17572,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,December,2022,1/4 S,12/1/2022 12:00:00 AM,2022-17588,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,February,2022,1/4 S,2/1/2022 12:00:00 AM,2022-17597,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,January,2022,1/4 S,1/1/2022 12:00:00 AM,2022-17606,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,July,2022,1/4 S,7/1/2022 12:00:00 AM,2022-17613,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,June,2022,1/4 S,5/1/2022 12:00:00 AM,2022-17626,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,March,2022,1/4 S,3/1/2022 12:00:00 AM,2022-17638,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,June,2022,1/4 S,5/1/2022 12:00:00 AM,2022-17647,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,November,2022,1/4 S,11/1/2022 12:00:00 AM,2022-17663,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,October,2022,1/4 S,10/1/2022 12:00:00 AM,2022-17671,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,September,2022,1/4 S,9/1/2022 12:00:00 AM,2022-17681,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,April,2021,1/4 S,4/1/2021 12:00:00 AM,2022-18121,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,August,2021,1/4 S,8/1/2021 12:00:00 AM,2022-18126,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,December,2021,1/4 S,12/1/2021 12:00:00 AM,2022-18130,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,February,2021,1/4 S,2/1/2021 12:00:00 AM,2022-18136,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,January,2021,1/4 S,1/1/2021 12:00:00 AM,2022-18142,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,July,2021,1/4 S,7/1/2021 12:00:00 AM,2022-18147,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,June,2021,1/4 S,5/1/2021 12:00:00 AM,2022-18152,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,March,2021,1/4 S,3/1/2021 12:00:00 AM,2022-18158,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,June,2021,1/4 S,5/1/2021 12:00:00 AM,2022-18163,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,November,2021,1/4 S,11/1/2021 12:00:00 AM,2022-18167,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,October,2021,1/4 S,10/1/2021 12:00:00 AM,2022-18172,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,September,2021,1/4 S,9/1/2021 12:00:00 AM,2022-18177,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,370.0000,April,2021,1/4 S,4/1/2021 12:00:00 AM,2022-18240,370.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,370.0000,August,2021,1/4 S,8/1/2021 12:00:00 AM,2022-18258,370.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,370.0000,February,2021,1/4 S,2/1/2021 12:00:00 AM,2022-18308,370.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,370.0000,January,2021,1/4 S,1/1/2021 12:00:00 AM,2022-18327,370.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,370.0000,July,2021,1/4 S,7/1/2021 12:00:00 AM,2022-18346,370.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,370.0000,June,2021,1/4 S,5/1/2021 12:00:00 AM,2022-18368,370.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,370.0000,March,2021,1/4 S,3/1/2021 12:00:00 AM,2022-18389,370.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,370.0000,June,2021,1/4 S,5/1/2021 12:00:00 AM,2022-18407,370.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,370.0000,October,2021,1/4 S,10/1/2021 12:00:00 AM,2022-18450,370.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,370.0000,September,2021,1/4 S,9/1/2021 12:00:00 AM,2022-18476,370.0000,12/31/2022,Dana McGraw
A Heavenly Home,Special Feature Tab,349.0000,Holiday Photo Album,2021,Full Page,12/15/2021 12:00:00 AM,2022-22079,349.0000,12/31/2022,Dana McGraw
A Heavenly Home,Special Feature Tab,299.0000,How-to Guide Fall,2021,Full Page,9/15/2021 12:00:00 AM,2022-22102,299.0000,12/31/2022,Dana McGraw
A Heavenly Home,Special Feature Tab,299.0000,How-to Guide Spring,2021,Full Page,3/15/2021 12:00:00 AM,2022-22108,299.0000,12/31/2022,Dana McGraw
A Heavenly Home,CMSF Daily Schedule,1100.0000,2022,2022,Full Page,1/1/2022 12:00:00 AM,2022-22908,1100.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,April 28,2022,2x3,4/28/2022 12:00:00 AM,2022-25126,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,August 25,2022,2x3,8/25/2022 12:00:00 AM,2022-25127,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,December 22,2022,2x3,12/22/2022 12:00:00 AM,2022-25128,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,February 24,2022,2x3,2/24/2022 12:00:00 AM,2022-25129,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,January 27,2022,2x3,1/27/2022 12:00:00 AM,2022-25130,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,July 28,2022,2x3,7/28/2022 12:00:00 AM,2022-25131,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,June 23,2022,2x3,6/23/2022 12:00:00 AM,2022-25132,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,March 24,2022,2x3,3/24/2022 12:00:00 AM,2022-25133,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,May 26,2022,2x3,5/26/2022 12:00:00 AM,2022-25134,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,November 24,2022,2x3,11/24/2022 12:00:00 AM,2022-25135,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,October 27,2022,2x3,10/27/2022 12:00:00 AM,2022-25136,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,September 22,2022,2x3,9/22/2022 12:00:00 AM,2022-25137,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,April 28,2022,2x3,4/28/2022 12:00:00 AM,2022-25138,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,August 25,2022,2x3,8/25/2022 12:00:00 AM,2022-25139,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,December 22,2022,2x3,12/22/2022 12:00:00 AM,2022-25140,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,February 24,2022,2x3,2/24/2022 12:00:00 AM,2022-25141,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,January 27,2022,2x3,1/27/2022 12:00:00 AM,2022-25142,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,July 28,2022,2x3,7/28/2022 12:00:00 AM,2022-25143,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,June 23,2022,2x3,6/23/2022 12:00:00 AM,2022-25144,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,March 24,2022,2x3,3/24/2022 12:00:00 AM,2022-25145,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,May 26,2022,2x3,5/26/2022 12:00:00 AM,2022-25146,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,November 24,2022,2x3,11/24/2022 12:00:00 AM,2022-25147,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,October 27,2022,2x3,10/27/2022 12:00:00 AM,2022-25148,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,September 22,2022,2x3,9/22/2022 12:00:00 AM,2022-25149,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,April 22,2021,2x3,4/22/2021 12:00:00 AM,2022-25150,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,August 26,2021,2x3,8/26/2021 12:00:00 AM,2022-25151,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,December 23,2021,2x3,12/23/2021 12:00:00 AM,2022-25152,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,February 25,2021,2x3,2/25/2021 12:00:00 AM,2022-25153,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,January 28,2021,2x3,1/28/2021 12:00:00 AM,2022-25154,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,July 22,2021,2x3,7/22/2021 12:00:00 AM,2022-25155,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,June 24,2021,2x3,6/24/2021 12:00:00 AM,2022-25156,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,March 25,2021,2x3,3/25/2021 12:00:00 AM,2022-25157,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,May 27,2021,2x3,5/27/2021 12:00:00 AM,2022-25158,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,November 25,2021,2x3,11/25/2021 12:00:00 AM,2022-25159,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,October 28,2021,2x3,10/28/2021 12:00:00 AM,2022-25160,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,September 23,2021,2x3,9/23/2021 12:00:00 AM,2022-25161,0.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,April 22,2021,2x3,4/22/2021 12:00:00 AM,2022-25162,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,August 26,2021,2x3,8/26/2021 12:00:00 AM,2022-25163,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,December 23,2021,2x3,12/23/2021 12:00:00 AM,2022-25164,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,February 24,2021,2x3,2/24/2021 12:00:00 AM,2022-25165,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,January 28,2021,2x3,1/28/2021 12:00:00 AM,2022-25166,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,July 22,2021,2x3,7/22/2021 12:00:00 AM,2022-25167,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,June 24,2021,2x3,6/24/2021 12:00:00 AM,2022-25168,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,March 25,2021,2x3,3/25/2021 12:00:00 AM,2022-25169,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,May 27,2021,2x3,5/27/2021 12:00:00 AM,2022-25170,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,November 25,2021,2x3,11/25/2021 12:00:00 AM,2022-25171,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,October 28,2021,2x3,10/28/2021 12:00:00 AM,2022-25172,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,September 23,2021,2x3,9/23/2021 12:00:00 AM,2022-25173,150.0000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,April,2022,1/2 Page H,4/1/2022 12:00:00 AM,2022-26199,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,August,2022,1/2 Page H,8/1/2022 12:00:00 AM,2022-26206,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,December,2022,1/2 Page H,12/1/2022 12:00:00 AM,2022-26213,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,February,2022,1/2 Page H,2/1/2022 12:00:00 AM,2022-26218,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,January,2022,1/2 Page H,1/1/2022 12:00:00 AM,2022-26222,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,July,2022,1/2 Page H,7/1/2022 12:00:00 AM,2022-26226,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,June,2022,1/2 Page H,5/1/2022 12:00:00 AM,2022-26231,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,March,2022,1/2 Page H,3/1/2022 12:00:00 AM,2022-26235,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,June,2022,1/2 Page H,5/1/2022 12:00:00 AM,2022-26238,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,November,2022,1/2 Page H,11/1/2022 12:00:00 AM,2022-26246,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,October,2022,1/2 Page H,10/1/2022 12:00:00 AM,2022-26255,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,September,2022,1/2 Page H,9/1/2022 12:00:00 AM,2022-26262,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,December,2021,1/2 Page H,12/1/2021 12:00:00 AM,2022-26396,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,November,2021,1/2 Page H,11/1/2021 12:00:00 AM,2022-26403,661.5000,12/31/2022,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,Jan,2024,1/4 Page V,1/1/2024 12:00:00 AM,2023-36595,150.0000,12/06/2023,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,February,2024,1/4 Page V,2/1/2024 12:00:00 AM,2024-36596,150.0000,01/01/2024,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,March,2024,1/4 Page V,3/1/2024 12:00:00 AM,2024-36597,150.0000,01/26/2024,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,April,2024,1/4 Page V,4/1/2024 12:00:00 AM,2024-36598,150.0000,03/01/2024,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,May,2024,1/4 Page V,5/1/2024 12:00:00 AM,2024-36599,150.0000,04/01/2024,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,June,2024,1/4 Page V,6/1/2024 12:00:00 AM,2024-36600,150.0000,05/01/2024,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,July,2024,1/4 Page V,7/1/2024 12:00:00 AM,2024-36601,150.0000,05/30/2024,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,August,2024,1/4 Page V,8/1/2024 12:00:00 AM,2024-36602,150.0000,07/01/2024,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,September,2024,1/4 Page V,9/1/2024 12:00:00 AM,2024-36603,150.0000,08/01/2024,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,October,2024,1/4 Page V,10/1/2024 12:00:00 AM,2024-36604,150.0000,10/01/2024,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,November,2024,1/4 Page V,11/1/2024 12:00:00 AM,2024-36605,150.0000,10/01/2024,Dana McGraw
A Heavenly Home,Atascadero News Magazine,150.0000,December,2024,1/4 Page V,12/1/2024 12:00:00 AM,2024-36606,150.0000,11/04/2024,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,Jan,2024,1/2 Page,1/1/2024 12:00:00 AM,2023-36607,661.5000,12/06/2023,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,Feb,2024,1/2 Page,2/1/2024 12:00:00 AM,2024-36608,661.5000,01/01/2024,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,March,2024,1/2 Page,3/1/2024 12:00:00 AM,2024-36609,661.5000,01/26/2024,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,April,2024,1/2 Page,4/1/2024 12:00:00 AM,2024-36610,661.5000,03/01/2024,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,May,2024,1/2 Page,5/1/2024 12:00:00 AM,2024-36611,661.5000,04/01/2024,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,June,2024,1/2 Page,6/1/2024 12:00:00 AM,2024-36612,661.5000,05/01/2024,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,July,2024,1/2 Page,7/1/2024 12:00:00 AM,2024-36613,661.5000,05/30/2024,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,August,2024,1/2 Page,8/1/2024 12:00:00 AM,2024-36614,661.5000,07/01/2024,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,September,2024,1/2 Page,9/1/2024 12:00:00 AM,2024-36615,661.5000,08/01/2024,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,October,2024,1/2 Page,10/1/2024 12:00:00 AM,2024-36616,661.5000,10/01/2024,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,November,2024,1/2 Page,11/1/2024 12:00:00 AM,2024-36617,661.5000,10/01/2024,Dana McGraw
A Heavenly Home,Paso Robles Magazine,661.5000,December,2024,1/2 Page,12/1/2024 12:00:00 AM,2024-36618,661.5000,11/04/2024,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,Jan 25,2024,1/6 H,1/25/2024 12:00:00 AM,2024-36622,150.0000,01/09/2024,Dana McGraw
A Heavenly Home,Atascadero News,0.0000,Jan 25,2024,1/6 H,1/25/2024 12:00:00 AM,2024-36634,0.0000,01/09/2024,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,Feb 22,2024,Shell 3,2/22/2024 12:00:00 AM,2024-39325,150.0000,02/13/2024,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,Mar 28,2024,Shell 3,3/28/2024 12:00:00 AM,2024-39326,150.0000,03/11/2024,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,Apr 25,2024,Shell 3,4/25/2024 12:00:00 AM,2024-39327,150.0000,04/08/2024,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,May 23,2024,Shell 3,5/23/2024 12:00:00 AM,2024-39328,150.0000,05/04/2024,Dana McGraw
A Heavenly Home,Paso Robles Press,150.0000,Jun 27,2024,Shell 3,6/27/2024 12:00:00 AM,2024-39329,150.0000,05/30/2024,Dana McGraw
